date,block,bps,txps,mgasps,peers,time,bps_avg
23/06/20 11:55,1550162,280,306.8,71.4,19,1975,695.983052781026
23/06/20 11:55,1551581,283.6,284.4,87.7,19,1980,687.983049826627
23/06/20 11:55,1553131,310.2,286,82.4,19,1985,681.945763153213
23/06/20 11:55,1554497,273,279.8,97.9,19,1990,675.08474619962
23/06/20 11:55,1555826,265.8,303,92.6,19,1995,666.098304096388
23/06/20 11:55,1556861,207,238.6,74.3,19,2000,654.24067838952
23/06/20 11:55,1558223,272.07,204.4,88,19,2005,645.711863448671
23/06/20 11:55,1559573,269.78,273.2,80.9,19,2010,638.21017126459
23/06/20 11:56,1560941,273.69,460.2,91.2,19,2015,631.694914316927
23/06/20 11:56,1562691,349.8,314.4,113.7,19,2020,622.938983454007
23/06/20 11:56,1564319,325.4,234.4,75.9,19,2025,616.084746161436
23/06/20 11:56,1565972,330.8,269.6,63.7,19,2030,606.806778760636
23/06/20 11:56,1567601,326,345,80.9,19,2035,600.166102083337
23/06/20 11:56,1569276,334.93,272.9,78.9,19,2040,593.386439797498
23/06/20 11:56,1570917,327.93,338.3,70.2,19,2045,587.16610332617
23/06/20 11:56,1572417,299.48,346,71.4,20,2050,583.593219473046
23/06/20 11:56,1573674,251.8,341.4,72.2,20,2055,578.206780035227
23/06/20 11:56,1574932,251.8,230.4,67.1,21,2060,573.145763082799
23/06/20 11:56,1576234,260,204.6,66.5,20,2065,568.1966093264
23/06/20 11:56,1577563,265.95,201.8,66,20,2070,562.833898669345
23/06/20 11:57,1578982,284,184,69.8,20,2075,555.322033074317
23/06/20 11:57,1580341,271.8,166.4,67.8,20,2080,543.684747273167
23/06/20 11:57,1581522,236.11,146.1,63.7,20,2085,533.234693507625
23/06/20 11:57,1582743,244.05,253.5,71.2,20,2090,522.010169829365
23/06/20 11:57,1584051,261.8,152.4,78.8,20,2095,515.149152875772
23/06/20 11:57,1585344,258.35,155.8,77.5,20,2100,509.745761955503
23/06/20 11:57,1586499,230.6,131,65.9,20,2105,499.135593543375
23/06/20 11:57,1587691,239,196.8,72.3,20,2110,488.799999274718
23/06/20 11:57,1588862,234.11,218.7,76.5,20,2115,482.335594560355
23/06/20 11:57,1589862,199.6,238.9,78.6,20,2120,471.410168792046
23/06/20 11:57,1590891,205.64,229.6,84.6,20,2125,466.93877518627
23/06/20 11:57,1592568,335,241.7,80.5,20,2130,458.769491822335
23/06/20 11:58,1593902,267,300.4,66.7,19,2136,448.037162097317
23/06/20 11:58,1595373,294.14,210.6,66.2,20,2140,442.762712150959
23/06/20 11:58,1596755,276.2,319.4,86.6,20,2145,436.806779012882
23/06/20 11:58,1598022,253.55,217,89.3,20,2150,434.230509680948
23/06/20 11:58,1599211,237.85,175.6,80.9,20,2155,430.568026912182
23/06/20 11:58,1600506,258.55,184.4,83.2,20,2160,425.467796885528
23/06/20 11:58,1601612,221.6,303.8,92.3,20,2165,420.250847729609
23/06/20 11:58,1602701,217.8,226.4,83.3,20,2170,417.721088145584
23/06/20 11:58,1603821,224,170.4,78.8,21,2176,409.033783724583
23/06/20 11:58,1604881,212,216.4,73.5,21,2180,403.0711858426
23/06/20 11:58,1606091,241.95,192.6,82.7,21,2185,396.013560422232
23/06/20 11:58,1607191,219.71,179.5,83.2,21,2190,390.657626538985
23/06/20 11:59,1608171,196.16,262.9,73.1,21,2195,384.820339232103
23/06/20 11:59,1609142,194.2,201.4,72.8,21,2200,373.681356174046
23/06/20 11:59,1609932,158,108.4,52.4,21,2205,359.197278662375
23/06/20 11:59,1611038,221,208.4,73.9,21,2210,350.111864633369
23/06/20 11:59,1612103,213,127.4,67.1,21,2215,338.793219836281
23/06/20 11:59,1613061,191.61,317.3,74.6,21,2220,329.945763628514
23/06/20 11:59,1614042,196.2,219.2,72.6,21,2225,320.145762236831
23/06/20 11:59,1615066,204.6,185.8,76.2,21,2230,311.183051048852
23/06/20 11:59,1615962,179.16,162.4,60.9,21,2235,303.010169687631
23/06/20 11:59,1616923,192.16,195,63.8,21,2240,294.101695105594
23/06/20 11:59,1617921,199.8,145,64.2,21,2245,287.423728999577
23/06/20 11:59,1618928,201.16,154.4,67.7,21,2250,280.525423312569
23/06/20 12:00,1619982,210.96,149.2,69.3,21,2255,270.281356683094
23/06/20 12:00,1621057,214.76,189,71.9,21,2260,258.93559283613
23/06/20 12:00,1622001,189,146.4,61.1,21,2265,248.264406940335
23/06/20 12:00,1622731,145.94,149.7,48.3,21,2270,245.996609804481
23/06/20 12:00,1623771,208.04,183.4,69.7,21,2275,244.711864565155
23/06/20 12:00,1624783,202.16,139,63.9,21,2280,242.888135750415
23/06/20 12:00,1625802,204,206.8,65.8,21,2285,241.711864048127
23/06/20 12:00,1626200,79.6,112.2,43.5,21,2290,238.555932866142
23/06/20 12:00,1626494,58.6,97,39.1,21,2295,236.044067446368
23/06/20 12:00,1627571,215.6,199.6,70.3,21,2300,235.077966253835
23/06/20 12:00,1628691,223.96,203.8,74.4,21,2305,234.298304737093
23/06/20 12:00,1629623,186.4,249.8,70.9,21,2310,232.82033913373
23/06/20 12:01,1630409,156.6,253.6,62,22,2315,229.552542521446
23/06/20 12:01,1631332,184.94,266.4,68.9,22,2320,227.162711527342
23/06/20 12:01,1631732,79.98,141.8,47.5,22,2325,222.915254856587
23/06/20 12:01,1632702,194,191.8,71.3,22,2330,220.681355604756
23/06/20 12:01,1633760,211.6,212.4,73.6,22,2335,218.589830649944
23/06/20 12:01,1634833,214.2,256,74.6,22,2340,216.664406458174
23/06/20 12:01,1635851,204,189,78,22,2345,215.030508613742
23/06/20 12:01,1636763,182.4,152.6,62.5,23,2350,213.861017087561
23/06/20 12:01,1637532,153.77,305.3,65.1,24,2355,212.203389515641
23/06/20 12:01,1638583,210.16,213,73.2,23,2360,211.352542960057
23/06/20 12:01,1639502,183.8,181.2,65.2,23,2365,209.962711552864
23/06/20 12:01,1640545,208.4,218.6,72.6,23,2370,208.688135728281
23/06/20 12:02,1641547,200.2,179.2,84.5,23,2375,207.477965793839
23/06/20 12:02,1642482,187.2,176.8,66.9,23,2380,206.644067930348
23/06/20 12:02,1643461,195.8,200.2,75.5,23,2385,205.823728946766
23/06/20 12:02,1644169,141.4,108.8,46.9,23,2390,203.789830206091
23/06/20 12:02,1645091,184.6,151.8,61.6,23,2395,202.532203952502
23/06/20 12:02,1646002,182.2,234.8,65,24,2400,201.705084446472
23/06/20 12:02,1646843,168,130.4,63.5,24,2405,200.51525436706
23/06/20 12:02,1647622,156,239.6,73.5,24,2410,199.186440382413
23/06/20 12:02,1648411,157.77,214.2,84.3,24,2415,198.471186569127
23/06/20 12:02,1649651,248,189.2,71.1,24,2420,199.186440806878
23/06/20 12:02,1650701,210,154.8,70.6,24,2425,197.061016656753
23/06/20 12:02,1651743,208.32,162.3,69.8,24,2430,196.738095522284
23/06/20 12:03,1652692,189.8,147.2,66.6,24,2435,194.301694626949
23/06/20 12:03,1653543,170.13,162.9,73.1,24,2440,192.501695039839
23/06/20 12:03,1654343,159.8,162.4,65.3,24,2445,190.918643784511
23/06/20 12:03,1655362,203.96,156.6,69.2,24,2450,190.342373004544
23/06/20 12:03,1656402,208,152.2,69.2,24,2455,189.477966224323
23/06/20 12:03,1657452,210,127.2,64.4,24,2460,189.288135312354
23/06/20 12:03,1658533,216.2,142.2,71.7,24,2465,189.26101707164
23/06/20 12:03,1659292,151.8,101.4,49.2,24,2470,188.676870617407
23/06/20 12:03,1660242,189.8,167.4,61.8,24,2475,187.664406901116
23/06/20 12:03,1661241,199.6,185.8,66.7,24,2480,186.949152264977
23/06/20 12:03,1662242,200.6,172.4,74.7,24,2485,186.613559442808
23/06/20 12:03,1663251,201.6,134.7,62.3,24,2490,186.711864527618
23/06/20 12:04,1664159,181.36,116.8,57,24,2495,186.498304808019
23/06/20 12:04,1665092,186.73,120.8,58.6,24,2500,186.983050968471
23/06/20 12:04,1666163,213.79,184.6,83.4,24,2505,186.864406502391
23/06/20 12:04,1667165,200.4,144,63.6,24,2510,186.650847578426
23/06/20 12:04,1668103,187.6,159.2,63.5,24,2515,186.583050570605
23/06/20 12:04,1668981,175.8,117.8,53.8,24,2520,186.233898425614
23/06/20 12:04,1670011,206,145.4,64.9,24,2525,186.254237408678
23/06/20 12:04,1670963,190.2,219.6,79.7,25,2530,186.444067519964
23/06/20 12:04,1671931,193.68,230.9,63.5,25,2535,186.46779673085
23/06/20 12:04,1672961,205.84,168.3,75.6,25,2540,186.576270909598
23/06/20 12:04,1674002,208,386,64.6,25,2545,186.691525544554
23/06/20 12:04,1674741,148,147.8,46.6,25,2550,185.62372853813
23/06/20 12:05,1675583,168.4,131,55.8,25,2555,184.833898424707
23/06/20 12:05,1676612,205.6,280.4,75.2,25,2560,185.122034018114
23/06/20 12:05,1677642,205.87,300.9,81.6,25,2565,186.138982774654
23/06/20 12:05,1678605,192.52,167.1,61.5,25,2570,185.877966221993
23/06/20 12:05,1679573,193.76,156.6,59.1,25,2575,185.728813283737
23/06/20 12:05,1680526,190.4,113.6,51.4,25,2580,185.50508486582
23/06/20 12:05,1681570,208.67,176.7,65.1,25,2585,187.694914975735
23/06/20 12:05,1682621,210.28,281.5,84.8,25,2590,190.261017072288
23/06/20 12:05,1683622,200.4,256.8,73.2,25,2595,190.003389953477
23/06/20 12:05,1684452,166,161.8,58.7,25,2600,189.020338702582
23/06/20 12:05,1685492,208,158.4,62.8,25,2605,189.386440800535
23/06/20 12:05,1686491,199.8,251,70.7,25,2610,190.108474294188
23/06/20 12:06,1687487,199,209.6,74,25,2615,190.355932326586
23/06/20 12:06,1688522,207.2,270.6,74.3,25,2620,192.508474290627
23/06/20 12:06,1689212,137.92,182.9,61.4,25,2625,191.559322157874
23/06/20 12:06,1690220,201.36,130,59.5,25,2630,191.38983063234
23/06/20 12:06,1691041,164.37,127,48,25,2635,190.535592937622
23/06/20 12:06,1692063,204.4,207,62.8,25,2640,190.549152665694
23/06/20 12:06,1692949,177.13,278.5,62.2,25,2645,190.461016666546
23/06/20 12:06,1693870,184.24,315.3,67.9,25,2650,190.976271717008
23/06/20 12:06,1694852,196.36,350.1,91.6,25,2655,190.742372598332
23/06/20 12:06,1695922,214,181.8,65.9,25,2660,191.254237411913
23/06/20 12:06,1696903,196.2,174.8,59.8,25,2665,191.044067920252
23/06/20 12:06,1698042,227.8,233,69.1,25,2670,191.508474292111
23/06/20 12:07,1699107,212.8,177.2,65.5,25,2675,191.949152666601
23/06/20 12:07,1700242,227.11,150.3,64.2,25,2680,192.477965816096
23/06/20 12:07,1701451,241.8,156,69.1,25,2685,194.176271725898
23/06/20 12:07,1702501,213.89,146.7,64.2,25,2690,194.610169202762
23/06/20 12:07,1703408,181.4,198.8,55.4,25,2695,194.596610295433
23/06/20 12:07,1704462,210.72,154.7,72.4,26,2700,195.318644194205
23/06/20 12:07,1705487,204.76,162.2,71.6,26,2705,196.15254208183
23/06/20 12:07,1706451,193,135.4,62.1,26,2710,196.745762839196
23/06/20 12:07,1707612,232.2,153.2,67.6,26,2715,196.477965810161
23/06/20 12:07,1708692,216,211.4,66.4,25,2720,196.579661563083
23/06/20 12:07,1709755,212.4,196.2,65.7,25,2725,196.650847165836
23/06/20 12:07,1710671,183.2,209.2,74.9,25,2730,196.538983178046
23/06/20 12:08,1711723,210.4,214.2,80.1,25,2735,197.22033911069
23/06/20 12:08,1712822,220,200.6,71,25,2740,198.233898010945
23/06/20 12:08,1713942,224,158.6,67.3,25,2745,198.576271314957
23/06/20 12:08,1714902,192,268.4,73.1,25,2750,198.305084451517
23/06/20 12:08,1715981,215.8,189.8,70.5,25,2755,198.403390381709
23/06/20 12:08,1716902,184.2,275,112.2,25,2760,197.861016655566
23/06/20 12:08,1717991,217.4,274,72,25,2765,198.979661145727
23/06/20 12:08,1719108,223.6,127.2,64.1,25,2770,199.545762841008
23/06/20 12:08,1720132,204.96,173.2,60.4,25,2775,199.630508178364
23/06/20 12:08,1721211,215.8,248.8,75.5,25,2780,199.894915383607
23/06/20 12:08,1722182,194.2,250.6,85.3,25,2785,199.766101398502
23/06/20 12:08,1723143,191.96,356.1,73.8,25,2790,199.94576326735
23/06/20 12:09,1724063,184,201.4,66,25,2795,199.90169461864
23/06/20 12:09,1725042,196,283,65.4,25,2800,199.589830637647
23/06/20 12:09,1726034,198.2,223.2,63.4,25,2805,199.555932332541
23/06/20 12:09,1726973,187.76,256.3,64.2,25,2810,199.559321737792
23/06/20 12:09,1728080,221.6,309.2,78.3,25,2815,200.335593349994
23/06/20 12:09,1729242,231.34,181.4,58,25,2821,200.104729700768
23/06/20 12:09,1730658,284.51,208.2,45.5,25,2825,202.355932765572
23/06/20 12:09,1732893,447,512.6,102.6,25,2830,206.650847150998
23/06/20 12:09,1733861,193.6,334.4,79.4,25,2835,206.440678099708
23/06/20 12:09,1734562,140.09,141.7,43.5,25,2840,205.288135726081
23/06/20 12:09,1735540,195.72,166.1,62.4,25,2845,206.098305218131
23/06/20 12:09,1736642,220.4,132,63.7,25,2850,206.979661150904
23/06/20 12:10,1737476,166.7,179.7,52.9,25,2855,206.318643761661
23/06/20 12:10,1738399,184.6,218.4,58.1,25,2860,205.955932775573
23/06/20 12:10,1739212,162.6,260.6,59.4,25,2865,205.447457322275
23/06/20 12:10,1740261,209.76,195.8,63.7,25,2870,205.722034031446
23/06/20 12:10,1741461,240,143.6,66.3,26,2875,206.559322167581
23/06/20 12:10,1742621,232,138,65,27,2880,206.952542506819
23/06/20 12:10,1743441,164,224,55.5,27,2885,206.169491658855
23/06/20 12:10,1744559,223.4,254.6,86.7,27,2890,206.566101388412
23/06/20 12:10,1746080,304.2,421.2,97.9,27,2895,208.908475156657
23/06/20 12:10,1747731,330.2,268.4,87.9,27,2900,210.979660703897
23/06/20 12:10,1749301,314,340.8,84.6,27,2905,212.915254375085
23/06/20 12:10,1750740,287.8,417.8,97.9,27,2910,214.416949291311
23/06/20 12:11,1751722,196.4,443,68,27,2915,214.237288274245
23/06/20 12:11,1752681,191.16,566.9,77.3,27,2920,215.149152681615
23/06/20 12:11,1753943,253.05,417.5,77.9,27,2925,216.010169171009
23/06/20 12:11,1755126,236.4,475.2,79.3,27,2930,217.237288739118
23/06/20 12:11,1756211,217.2,457.6,71.7,27,2935,217.450847134973
23/06/20 12:11,1757303,218.27,699.2,89.3,27,2940,218.149152683557
23/06/20 12:11,1758316,202.2,403.4,70.3,27,2945,218.461016625
23/06/20 12:11,1759453,227.8,356,68.1,27,2950,218.986440819692
23/06/20 12:11,1760429,194.6,439.4,65,27,2955,218.667796751689
23/06/20 12:11,1761229,160.57,341.9,51.7,27,2960,218.054236964586
23/06/20 12:11,1762242,202.52,385.8,69.3,27,2965,217.627119248676
23/06/20 12:11,1763252,201.96,364.1,73.2,27,2970,217.440677643463
23/06/20 12:12,1764267,203,510.4,83.1,27,2975,217.033898445547
23/06/20 12:12,1765132,173,295.8,52.4,27,2980,215.867796289864
23/06/20 12:12,1765901,153.8,470,72.4,27,2985,214.915254376379
23/06/20 12:12,1766410,101.78,415.9,51.5,27,2990,213.566101833133
23/06/20 12:12,1767451,208,399.8,65.5,27,2995,213.522033581481
23/06/20 12:12,1768412,192.44,559.3,71.9,27,3000,213.305085338363
23/06/20 12:12,1769321,181.8,435.4,78.7,27,3005,213.118643751571
23/06/20 12:12,1770322,200.16,334.9,60.1,27,3010,212.576271324018
23/06/20 12:12,1771411,217.63,394.3,69.9,27,3015,212.606779345551
23/06/20 12:12,1772401,198.12,460.1,67.3,27,3020,212.359322171335
23/06/20 12:12,1773213,162.17,506.3,84.9,27,3025,212.006779798226
23/06/20 12:12,1773830,123.6,609,79.1,27,3030,210.532203077442
23/06/20 12:13,1774070,48,764.6,75.9,27,3035,207.620339559858
23/06/20 12:13,1774390,64,797.8,80.5,27,3040,204.908474272228
23/06/20 12:13,1774743,70.6,737.6,73.3,27,3046,202.165540511281
23/06/20 12:13,1775077,66.75,733.2,72.4,27,3050,200.32542343157
23/06/20 12:13,1775673,119.2,714,78,27,3055,199.223728942495
23/06/20 12:13,1776785,222.07,434.1,74.9,27,3060,199.30169504424
23/06/20 12:13,1777695,182.2,330.6,57.8,27,3065,198.599999705317
23/06/20 12:13,1778824,225.6,497.8,74.9,27,3070,198.955932756126
23/06/20 12:13,1779793,193.76,465.1,74.5,27,3075,198.5830505528
23/06/20 12:13,1780731,187.8,353.6,64.6,28,3080,198.471186569127
23/06/20 12:13,1781796,212.59,434.6,72,28,3085,198.823728518544
23/06/20 12:13,1782823,205.19,333.3,60.6,28,3090,199.186440806878
23/06/20 12:14,1783702,176,341.2,67.2,28,3095,198.847457755811
23/06/20 12:14,1784642,188,353.2,59.5,28,3100,198.671186145889
23/06/20 12:14,1785719,215.36,380.9,65.6,28,3105,199.138983604092
23/06/20 12:14,1786715,199,316.6,65.6,28,3110,198.762711569482
23/06/20 12:14,1787742,205.6,301.2,62.4,24,3115,198.979591698695
23/06/20 12:14,1788642,179.89,268.6,54.5,28,3120,196.55593191174
23/06/20 12:14,1789594,190.4,384,61.8,28,3125,192.206779785411
23/06/20 12:14,1790501,180.93,376.8,58,28,3130,192.000000124261
23/06/20 12:14,1791223,144.57,301.7,54.2,28,3135,192.071186155682
23/06/20 12:14,1792242,204,363.2,74.4,28,3140,192.210169615922
23/06/20 12:14,1793302,211.96,550.7,88.8,28,3145,192.067796325179
23/06/20 12:14,1794428,225.2,331.2,70,28,3150,193.057627243589
23/06/20 12:15,1795382,190.8,443.2,67.1,29,3155,193.162711577792
23/06/20 12:15,1796473,218.2,518.8,85.8,29,3160,194.105084871386
23/06/20 12:15,1797387,182.6,614.8,80.2,29,3165,193.647457752445
23/06/20 12:15,1798341,190.96,456.9,72.5,29,3170,192.813559035937
23/06/20 12:15,1799303,196.29,406,75.5,29,3175,192.142373005709
23/06/20 12:15,1800273,193.48,401.2,64.1,29,3180,192.650847171771
23/06/20 12:15,1801095,164.6,373.4,68.7,30,3185,191.647457751151
23/06/20 12:15,1802142,209.6,322.6,73.4,30,3190,190.040677684119
23/06/20 12:15,1803127,196.76,355.3,66.4,30,3195,187.783050968989
23/06/20 12:15,1803912,157.2,358.8,70.2,30,3200,185.122034018114
23/06/20 12:15,1804346,86.8,266.8,50.4,30,3205,181.715253967659
23/06/20 12:15,1804549,40.6,194,42.3,30,3210,179.074576387082
23/06/20 12:16,1805401,170.4,286,56.8,30,3215,178.711864141607
23/06/20 12:16,1806108,141.37,367.7,55.4,30,3220,176.830508589019
23/06/20 12:16,1806882,154.77,381.7,59.4,30,3225,175.444067536286
23/06/20 12:16,1807825,188.6,328.4,61.4,30,3230,174.962711977641
23/06/20 12:16,1807932,21.4,202.2,46.4,30,3235,171.623728924633
23/06/20 12:16,1808721,157.8,361.2,67.4,30,3240,170.864406526132
23/06/20 12:16,1809512,158.2,415.8,75,30,3245,169.691525533552
23/06/20 12:16,1810288,154.97,305.5,54.7,30,3250,169.013559071251
23/06/20 12:16,1810967,135.8,244.2,50.3,30,3255,168.603389939627
23/06/20 12:16,1811663,139.4,300.6,52.4,30,3260,167.528813310742
23/06/20 12:16,1812532,173.8,355.6,57.4,30,3265,167.050847565741
23/06/20 12:16,1813292,152,247,44.5,30,3270,166.18644078552
23/06/20 12:17,1814201,181.8,307,58.2,30,3275,166.33559297353
23/06/20 12:17,1814772,114.2,222.6,36.7,30,3282,164.548821395574
23/06/20 12:17,1815611,167.73,278.9,55.2,29,3285,166.783050599985
23/06/20 12:17,1816606,199,405.4,71.7,29,3290,166.627118751907
23/06/20 12:17,1817589,196.4,429,63.6,29,3295,166.701694667902
23/06/20 12:17,1818492,180.76,344.3,55.8,29,3300,166.681356040078
23/06/20 12:17,1819566,214.6,321.2,62.3,29,3305,166.928813667357
23/06/20 12:17,1820562,199.4,312.2,59.6,29,3310,166.613559074812
23/06/20 12:17,1821532,193.96,306.5,59.7,29,3315,166.545762819651
23/06/20 12:17,1822543,202.16,332.1,67.9,29,3320,167.220338734929
23/06/20 12:17,1823542,199.6,414.4,66,30,3325,168.515254705454
23/06/20 12:17,1824431,177.76,347.1,57.5,30,3330,170.71525398398
23/06/20 12:18,1825411,196.16,248,55,30,3335,172.952542484815
23/06/20 12:18,1826344,186.29,133.3,52.1,30,3340,175.513605695706
23/06/20 12:18,1827451,221.56,172.2,73.4,30,3345,177.538982787415
23/06/20 12:18,1828487,207.2,166,58.9,30,3350,179.030508590443
23/06/20 12:18,1829348,172,228.8,53.8,30,3355,178.179660752566
23/06/20 12:18,1830222,174.77,204.2,54.7,30,3360,178.057627613321
23/06/20 12:18,1830882,132.2,116.8,54.3,30,3365,176.467796348326
23/06/20 12:18,1831682,159.87,181.7,68.9,30,3370,175.894915368075
23/06/20 12:18,1832458,154.94,219.7,72.8,30,3375,175.345762825346
23/06/20 12:18,1833262,160.87,219,73.4,30,3380,174.461016690287
23/06/20 12:18,1834711,289.6,287.2,70,30,3385,175.891525537564
23/06/20 12:18,1836362,330.4,229,68.6,30,3390,178.5084743114
23/06/20 12:19,1837751,277.07,309.2,69.7,30,3395,180.030508974734
23/06/20 12:19,1838745,199.4,343.9,59.9,30,3400,179.749152275661
23/06/20 12:19,1839571,165.13,241.1,50.8,30,3405,179.172881471891
23/06/20 12:19,1840602,205.87,385.2,63.9,30,3410,179.186440793934
23/06/20 12:19,1841344,148.17,282.7,43.4,30,3415,178.650847192545
23/06/20 12:19,1842571,245.6,413.8,70,30,3420,179.583050963682
23/06/20 12:19,1843686,223,431.4,87.3,30,3425,180.288135325708
23/06/20 12:19,1844809,224.6,365.2,92.1,30,3430,181.647458131768
23/06/20 12:19,1846234,284.8,327.6,72.7,30,3435,183.023728541988
23/06/20 12:19,1847462,245.55,355.4,69.1,30,3440,183.593220457803
23/06/20 12:19,1848470,201.36,299.3,73.3,30,3445,183.193220457544
23/06/20 12:19,1849129,131.8,270.6,49.5,30,3450,182.193220068644
23/06/20 12:20,1849485,71.34,216.8,45.2,30,3455,179.701695031555
23/06/20 12:20,1850184,139.8,391.8,92.9,30,3460,178.972881090372
23/06/20 12:20,1850812,125.6,338.4,64.8,30,3465,177.867797104319
23/06/20 12:20,1851460,129.6,323,60.7,30,3470,176.803389568167
23/06/20 12:20,1852342,176.4,237.8,50.9,30,3475,176.505084859995
23/06/20 12:20,1853443,220,252.6,74.8,30,3480,177.450847572472
23/06/20 12:20,1854097,130.8,334.2,66.4,30,3485,176.118643806471
23/06/20 12:20,1854660,112.78,383.9,81.7,30,3490,174.688135706277
23/06/20 12:20,1855023,72.4,242.2,39.7,30,3495,173.257626861564
23/06/20 12:20,1855611,117.8,369.8,61.7,30,3500,173.779661499741
23/06/20 12:20,1856196,115.98,370.7,89.1,30,3505,175.07457601141
23/06/20 12:20,1856891,139.86,323.7,63.9,30,3510,174.542372994318
23/06/20 12:21,1857645,150.8,364.8,60.1,30,3515,174.701695028319
23/06/20 12:21,1857814,33.8,929,85.4,30,3520,172.650847569365
23/06/20 12:21,1857984,33.99,941,86.8,30,3525,170.030508584618
23/06/20 12:21,1858291,61.4,891.6,85.3,30,3530,170.708474322974
23/06/20 12:21,1858802,102.2,729,80.9,30,3535,169.766102166557
23/06/20 12:21,1859523,144.2,307.6,64.8,30,3540,169.528813307775
23/06/20 12:21,1860199,135.2,294.8,58.7,30,3545,169.189830617973
23/06/20 12:21,1860802,120.4,310,57,30,3550,168.932203499162
23/06/20 12:21,1861421,126.53,301.2,58.8,30,3555,168.67118654984
23/06/20 12:21,1862022,120.18,318.5,58.7,30,3560,167.762711972981
23/06/20 12:21,1862743,144,271.8,54.7,30,3565,167.630508225846
23/06/20 12:21,1863661,183.69,341.8,59.4,30,3570,167.661017414945
23/06/20 12:22,1864750,217.4,219.4,59.3,30,3575,170.57337885694
23/06/20 12:22,1865432,136.8,301.4,60.6,31,3580,168.884745872012
23/06/20 12:22,1866036,120.78,339.7,65.8,31,3585,167.559322142341
23/06/20 12:22,1866608,114.26,321.8,58.4,31,3590,166.166101802456
23/06/20 12:22,1867188,116,314.8,58.5,31,3595,165.07118654751
23/06/20 12:22,1867694,101,293.4,52.8,31,3600,163.145762469788
23/06/20 12:22,1868122,85.78,241.2,44.4,31,3605,161.22033943095
23/06/20 12:22,1868790,133.6,336,58.9,31,3610,160.196609931791
23/06/20 12:22,1869754,192.6,313,58.3,30,3615,160.037288239168
23/06/20 12:22,1870612,171.77,250.9,52.8,30,3620,159.559321797144
